timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1736939816884,89,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,89,0,18
1736939817076,126,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,126,0,18
1736939817310,76,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,76,0,15
1736939817490,67,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,67,0,18
1736939817661,119,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,119,0,27
1736939817876,69,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,69,0,18
1736939818057,95,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,95,0,18
1736939818260,67,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,67,0,21
1736939818425,444,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,444,0,20
1736939818974,63,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,63,0,15
1736939819140,72,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,72,0,17
1736939819311,86,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,86,0,19
1736939819492,99,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,99,0,23
1736939819689,74,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,74,0,17
1736939819867,66,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,66,0,21
1736939820032,121,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,121,0,40
1736939820252,72,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,72,0,15
1736939820428,58,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,58,0,14
1736939820593,60,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,60,0,14
1736939820749,62,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,62,0,16
1736939820916,92,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,92,0,20
1736939821121,62,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,62,0,14
1736939821287,58,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,58,0,14
1736939821446,63,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,63,0,18
1736939821611,103,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,103,0,26
1736939821830,59,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,59,0,15
1736939822002,61,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,61,0,14
1736939822162,63,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,63,0,15
1736939822330,152,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,152,0,22
1736939822582,114,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,114,0,26
1736939822806,315,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,315,0,24
1736939823278,79,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,79,0,34
1736939823461,62,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,62,0,15
1736939823621,83,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,82,0,26
1736939823815,73,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,73,0,18
1736939823983,92,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,92,0,21
1736939824178,66,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,66,0,15
1736939824357,106,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,106,0,21
1736939824562,77,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,77,0,18
1736939824742,73,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,73,0,24
1736939824926,68,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,68,0,16
1736939825092,64,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,64,0,15
1736939825268,64,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,64,0,17
1736939825430,108,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,108,0,29
1736939825633,101,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,101,0,38
1736939825830,62,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,62,0,16
1736939825996,98,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,98,0,23
1736939826191,151,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,151,0,28
1736939826447,59,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,59,0,15
1736939826606,86,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,86,0,16
1736939826790,61,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,61,0,14
1736939826947,488,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,488,0,66
1736939827535,74,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,74,0,22
1736939827727,178,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,178,0,15
1736939828058,471,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,471,0,32
1736939828628,473,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,473,0,14
1736939829201,287,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,287,0,15
1736939829612,1091,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,1090,0,19
1736939830798,61,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,61,0,17
1736939830962,74,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,74,0,15
1736939831145,64,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,64,0,15
1736939831307,86,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,86,0,26
1736939831508,68,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,68,0,16
1736939831673,68,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,68,0,21
1736939831842,65,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,65,0,17
1736939832023,75,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,74,0,15
1736939832204,73,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,73,0,20
1736939832381,66,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,66,0,14
1736939832544,63,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,63,0,14
1736939832721,60,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,60,0,14
1736939832897,70,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,70,0,23
1736939833066,68,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,68,0,14
1736939833231,62,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,62,0,16
1736939833394,90,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,90,0,25
1736939833578,61,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,61,0,15
1736939833746,85,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,85,0,30
1736939833930,63,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,63,0,16
1736939834097,221,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,221,0,24
1736939834420,67,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,67,0,17
1736939834661,75,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,75,0,15
1736939834831,77,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,77,0,14
1736939835008,70,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,70,0,16
1736939835178,99,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,99,0,18
1736939835377,80,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,80,0,25
1736939835559,94,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,94,0,25
1736939835764,66,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,66,0,18
1736939835926,143,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,143,0,23
1736939836162,294,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,294,0,24
1736939836553,293,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,293,0,40
1736939836947,139,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,139,0,26
1736939837196,126,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,126,0,33
1736939837431,62,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,62,0,15
1736939837587,64,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,64,0,17
1736939837750,65,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,65,0,15
1736939837918,65,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,65,0,16
1736939838086,111,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,111,0,38
1736939838294,70,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,70,0,23
1736939838471,63,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,63,0,18
1736939838638,70,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,70,0,15
1736939838805,62,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,62,0,16
1736939838964,67,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,67,0,18
1736939839142,63,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,63,0,16
1736939839328,393,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,393,0,37
1736939839836,63,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,63,0,20
1736939840000,131,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,131,0,41
1736939840230,79,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,78,0,23
1736939840416,68,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,68,0,18
1736939840583,73,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,73,0,26
1736939840761,67,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,67,0,14
1736939840929,73,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,73,0,14
1736939841103,135,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,135,0,28
1736939841340,118,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,118,0,29
1736939841556,61,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,61,0,15
1736939841717,61,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,61,0,16
1736939841876,68,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,68,0,20
1736939842039,68,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,68,0,16
1736939842214,63,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,63,0,16
1736939842379,63,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,63,0,15
1736939842542,64,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,64,0,16
1736939842707,90,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,90,0,27
1736939842895,147,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,147,0,29
1736939843140,102,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,102,0,21
1736939843338,363,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,363,0,64
1736939843810,65,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,65,0,19
1736939843979,81,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,81,0,15
1736939844160,142,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,142,0,23
1736939844398,62,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,62,0,16
1736939844557,72,Initiate,201,Created,Load test 1-1,text,true,,581,1755,1,1,https://apibsqa.lima.bcp.com.pe/bs-remittance-bank-draft-v1/consumer-services/bank-drafts/v1/customer-payments/initiate,72,0,21
